FlightPlanID,DronePortID,ETD,ETD_Seconds,OriginLat,OriginLon,OriginNodeID,DestinationLat,DestinationLon,DestinationNodeID,DroneModel,EstimatedFlightTime,Ceiling
FP000052,DP2,00:05:44,344,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77972557381685,-73.95364967224107,L0_X9_Y6,Heavy Quadcopter,3.428571428572747,400.0
FP000053,DP2,00:08:35,515,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78828419423568,-73.96353881635659,L0_X10_Y3,Heavy Quadcopter,3.427533799928113,400.0
FP000054,DP2,00:18:56,1136,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.783362237108015,-73.96184332265736,L0_X9_Y4,Heavy Quadcopter,3.6921135910286615,400.0
FP000055,DP2,00:00:40,40,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77094636783194,-73.97144748596789,L0_X5_Y4,Heavy Quadcopter,6.321528780485157,400.0
FP000056,DP2,00:10:29,629,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79010216354035,-73.96763613605397,L0_X10_Y2,Heavy Quadcopter,3.8775363510885668,400.0
FP000057,DP2,00:30:19,1819,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.80433486093038,-73.96212423655568,L0_X14_Y1,Heavy Quadcopter,3.426328941387082,400.0
FP000058,DP2,00:02:20,140,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75981568421803,-73.97455085584699,L0_X2_Y5,Heavy Quadcopter,8.256896654739005,400.0
FP000059,DP2,00:50:59,3059,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76912810854876,-73.96735028564328,L0_X5_Y5,Heavy Quadcopter,6.209198331194506,400.0
FP000060,DP2,00:38:39,2319,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77768649354284,-73.97724172324111,L0_X6_Y2,Heavy Quadcopter,6.132183864272275,400.0
FP000061,DP2,00:37:32,2252,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76216578652611,-73.98924365913014,L0_X1_Y2,Heavy Quadcopter,9.325950389288833,400.0
FP000062,DP2,00:00:35,35,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79630969977819,-73.96283199537866,L0_X12_Y2,Heavy Quadcopter,3.064888516655242,400.0
FP000063,DP2,00:51:27,3087,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.764738134693616,-73.97624822171096,L0_X3_Y4,Heavy Quadcopter,7.666106361717114,400.0
FP000064,DP2,00:23:53,1433,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77972557381685,-73.95364967224107,L0_X9_Y6,Heavy Quadcopter,3.428571428572747,400.0
FP000065,DP2,00:52:13,3133,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.785933209920714,-73.94884650730775,L0_X11_Y6,Heavy Quadcopter,2.0571428571434724,400.0
FP000066,DP2,00:14:45,885,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77041374635636,-73.96085273661522,L0_X6_Y6,Heavy Quadcopter,5.485714285715877,400.0
FP000067,DP2,00:33:46,2026,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76655624908154,-73.98034577756833,L0_X3_Y3,Heavy Quadcopter,7.8177138553984,400.0
FP000068,DP2,00:17:01,1021,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77223215052555,-73.96494964709085,L0_X6_Y5,Heavy Quadcopter,5.528190851432364,400.0
FP000069,DP2,00:12:37,757,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76966039050614,-73.97794545612722,L0_X4_Y3,Heavy Quadcopter,7.158404813362044,400.0
FP000070,DP2,00:37:10,2230,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.768374218531434,-73.98444355756025,L0_X3_Y2,Heavy Quadcopter,8.025226323636916,400.0
FP000071,DP2,00:53:47,3227,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78646607999299,-73.95944172078832,L0_X10_Y4,Heavy Quadcopter,3.0659773851955254,400.0
FP000072,DP2,00:23:40,1420,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78956987308414,-73.95703989441876,L0_X11_Y4,Heavy Quadcopter,2.4716674619200356,400.0
FP000073,DP2,00:02:52,172,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76345205793061,-73.98274587478204,L0_X2_Y3,Heavy Quadcopter,8.481211501312371,400.0
FP000074,DP2,00:04:16,256,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77329618442839,-73.98614110886417,L0_X4_Y1,Heavy Quadcopter,7.665373017575751,400.0
FP000075,DP2,00:36:30,2190,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78775161395421,-73.95294308880786,L0_X11_Y5,Heavy Quadcopter,2.1681253167435988,400.0
FP000076,DP2,00:27:19,1639,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.777154401997,-73.96664585306185,L0_X7_Y4,Heavy Quadcopter,4.991582727863763,400.0
FP000077,DP2,00:21:52,1312,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.778972516321105,-73.97074314602013,L0_X7_Y3,Heavy Quadcopter,5.2214497054075055,400.0
FP000078,DP2,00:10:52,652,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76345205793061,-73.98274587478204,L0_X2_Y3,Heavy Quadcopter,8.481211501312371,400.0
FP000079,DP2,00:12:46,766,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.764738134693616,-73.97624822171096,L0_X3_Y4,Heavy Quadcopter,7.666106361717114,400.0
FP000080,DP2,00:03:58,238,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79630969977819,-73.96283199537866,L0_X12_Y2,Heavy Quadcopter,3.064888516655242,400.0
FP000081,DP2,00:26:28,1588,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.794491730543776,-73.95873480737892,L0_X12_Y3,Heavy Quadcopter,2.4710988094644297,400.0
FP000082,DP2,00:36:02,2162,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.80615254015405,-73.96622174105397,L0_X14_Y0,Heavy Quadcopter,4.111594606593951,400.0
FP000083,DP2,00:32:50,1970,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.776621681093886,-73.95605091806061,L0_X8_Y6,Heavy Quadcopter,4.114285714284719,400.0
FP000084,DP2,00:50:28,3028,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76216578652611,-73.98924365913014,L0_X1_Y2,Heavy Quadcopter,9.325950389288833,400.0
FP000085,DP2,00:53:59,3239,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.767842276129386,-73.97384796596381,L0_X4_Y4,Heavy Quadcopter,6.9925140226282645,400.0
FP000086,DP2,00:50:25,3025,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.782829416762496,-73.95124820200411,L0_X10_Y6,Heavy Quadcopter,2.7428571428574826,400.0
FP000087,DP2,00:49:48,2988,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79630969977819,-73.96283199537866,L0_X12_Y2,Heavy Quadcopter,3.064888516655242,400.0
FP000088,DP2,00:21:25,1285,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76034781706346,-73.98514574781025,L0_X1_Y3,Heavy Quadcopter,9.14798640615646,400.0
FP000089,DP2,00:23:24,1404,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79941339317149,-73.96042958812363,L0_X13_Y2,Heavy Quadcopter,2.8254699728649824,400.0
FP000090,DP2,00:38:39,2319,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76163394353471,-73.97864825325121,L0_X2_Y4,Heavy Quadcopter,8.341674250413863,400.0
FP000091,DP2,00:59:22,3562,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.782076458739475,-73.96834192725004,L0_X8_Y3,Heavy Quadcopter,4.599051987287635,400.0
FP000092,DP2,00:23:12,1392,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78881614509582,-73.97413547921235,L0_X9_Y1,Heavy Quadcopter,4.847033639392132,400.0
FP000093,DP2,00:05:24,324,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.764738134693616,-73.97624822171096,L0_X3_Y4,Heavy Quadcopter,7.666106361717114,400.0
FP000094,DP2,00:09:04,544,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.803048896677566,-73.96862450477941,L0_X13_Y0,Heavy Quadcopter,4.16838274210332,400.0
FP000095,DP2,00:41:43,2503,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77019204302611,-73.98854156169558,L0_X3_Y1,Heavy Quadcopter,8.284443830171123,400.0
FP000096,DP2,00:23:29,1409,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.782829416762496,-73.95124820200411,L0_X10_Y6,Heavy Quadcopter,2.7428571428574826,400.0
FP000097,DP2,00:46:59,2819,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.80069906758288,-73.95392989998119,L0_X14_Y3,Heavy Quadcopter,2.055797487906709,400.0
FP000098,DP2,00:29:56,1796,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77041374635636,-73.96085273661522,L0_X6_Y6,Heavy Quadcopter,5.485714285715877,400.0
FP000099,DP2,00:42:03,2523,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76216578652611,-73.98924365913014,L0_X1_Y2,Heavy Quadcopter,9.325950389288833,400.0
FP000100,DP2,00:40:16,2416,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78828419423568,-73.96353881635659,L0_X10_Y3,Heavy Quadcopter,3.427533799928113,400.0
FP000101,DP1,01:52:07,6727,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.802517036734244,-73.95802695620101,L0_X14_Y2,Heavy Quadcopter,9.60000000000167,400.0
FP000102,DP1,01:58:38,7118,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78881614509582,-73.97413547921235,L0_X9_Y1,Heavy Quadcopter,6.209438777285663,400.0
FP000103,DP1,01:32:19,5539,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.782829416762496,-73.95124820200411,L0_X10_Y6,Heavy Quadcopter,7.384655303991854,400.0
FP000104,DP1,01:11:44,4304,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78154397791421,-73.95774638539304,L0_X9_Y5,Heavy Quadcopter,6.504801204235317,400.0
FP000105,DP1,01:12:39,4359,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79684146022382,-73.97342935814612,L0_X11_Y0,Heavy Quadcopter,7.6665187604987475,400.0
FP000106,DP1,01:44:02,6242,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.803048896677566,-73.96862450477941,L0_X13_Y0,Heavy Quadcopter,9.019163248595328,400.0
FP000107,DP1,01:01:11,3671,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.780790485707186,-73.97484066310983,L0_X7_Y2,Heavy Quadcopter,4.800000000002057,400.0
FP000108,DP1,01:39:02,5942,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77533614275213,-73.9625487842263,L0_X7_Y5,Heavy Quadcopter,5.221802911625556,400.0
FP000109,DP1,01:28:18,5298,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79085535727815,-73.9505411037534,L0_X12_Y5,Heavy Quadcopter,8.481351274170525,400.0
FP000110,DP1,01:10:02,4202,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79524429056968,-73.94164007604267,L0_X14_Y6,Heavy Quadcopter,9.983411713321875,400.0
FP000111,DP1,01:44:27,6267,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78518035138104,-73.96594048404285,L0_X9_Y3,Heavy Quadcopter,6.209311467252195,400.0
FP000112,DP1,01:53:52,6832,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.793205956564435,-73.96523417800812,L0_X11_Y2,Heavy Quadcopter,7.542857142857964,400.0
FP000113,DP1,01:52:48,6768,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77041374635636,-73.96085273661522,L0_X6_Y6,Heavy Quadcopter,4.944116581935049,400.0
FP000114,DP1,01:21:21,4881,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77533614275213,-73.9625487842263,L0_X7_Y5,Heavy Quadcopter,5.221802911625556,400.0
FP000115,DP1,01:10:54,4254,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75360715276483,-73.97935011519063,L0_X0_Y5,Heavy Quadcopter,2.0571428571416197,400.0
FP000116,DP1,01:29:45,5385,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77329618442839,-73.98614110886417,L0_X4_Y1,Heavy Quadcopter,2.8273034962846886,400.0
FP000117,DP1,01:01:20,3680,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78154397791421,-73.95774638539304,L0_X9_Y5,Heavy Quadcopter,6.504801204235317,400.0
FP000118,DP1,01:23:05,4985,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77533614275213,-73.9625487842263,L0_X7_Y5,Heavy Quadcopter,5.221802911625556,400.0
FP000119,DP1,01:31:50,5510,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76345205793061,-73.98274587478204,L0_X2_Y3,Heavy Quadcopter,1.533217827468845,400.0
FP000120,DP1,01:40:51,6051,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77586852413602,-73.97314414039505,L0_X6_Y3,Heavy Quadcopter,4.170942399566931,400.0
FP000121,DP1,01:31:29,5489,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.782829416762496,-73.95124820200411,L0_X10_Y6,Heavy Quadcopter,7.384655303991854,400.0
FP000122,DP1,01:11:11,4271,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75799727999779,-73.97045368256057,L0_X2_Y6,Heavy Quadcopter,3.0662638322053377,400.0
FP000123,DP1,01:47:44,6464,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76110147117264,-73.96805378236492,L0_X3_Y6,Heavy Quadcopter,3.4281103242480992,400.0
FP000124,DP1,01:10:23,4223,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79085535727815,-73.9505411037534,L0_X12_Y5,Heavy Quadcopter,8.481351274170525,400.0
FP000125,DP1,01:19:55,4795,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78025834443931,-73.9642447000679,L0_X8_Y4,Heavy Quadcopter,5.654296319004053,400.0
FP000126,DP1,01:12:56,4376,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75178874853821,-73.97525281062195,L0_X0_Y6,Heavy Quadcopter,2.742857142855543,400.0
FP000127,DP1,01:57:41,7061,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78956987308414,-73.95703989441876,L0_X11_Y4,Heavy Quadcopter,7.666266720294219,400.0
FP000128,DP1,01:40:24,6024,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.764738134693616,-73.97624822171096,L0_X3_Y4,Heavy Quadcopter,2.4721648590523317,400.0
FP000129,DP1,01:28:50,5330,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78956987308414,-73.95703989441876,L0_X11_Y4,Heavy Quadcopter,7.666266720294219,400.0
FP000130,DP1,01:52:27,6747,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79684146022382,-73.97342935814612,L0_X11_Y0,Heavy Quadcopter,7.6665187604987475,400.0
FP000131,DP1,01:31:43,5503,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77533614275213,-73.9625487842263,L0_X7_Y5,Heavy Quadcopter,5.221802911625556,400.0
FP000132,DP1,01:17:19,4639,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77405040979117,-73.9690467816812,L0_X6_Y4,Heavy Quadcopter,4.33659489450291,400.0
FP000133,DP1,01:39:16,5956,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78646607999299,-73.95944172078832,L0_X10_Y4,Heavy Quadcopter,6.992689831566207,400.0
FP000134,DP1,01:11:25,4285,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77329618442839,-73.98614110886417,L0_X4_Y1,Heavy Quadcopter,2.8273034962846886,400.0
FP000135,DP1,01:48:46,6526,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.793205956564435,-73.96523417800812,L0_X11_Y2,Heavy Quadcopter,7.542857142857964,400.0
FP000136,DP1,01:12:35,4355,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.768374218531434,-73.98444355756025,L0_X3_Y2,Heavy Quadcopter,2.0571428571450805,400.0
FP000137,DP1,01:21:00,4860,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79085535727815,-73.9505411037534,L0_X12_Y5,Heavy Quadcopter,8.481351274170525,400.0
FP000138,DP1,01:35:25,5725,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.785933209920714,-73.94884650730775,L0_X11_Y6,Heavy Quadcopter,8.025357662637518,400.0
FP000139,DP1,01:29:51,5391,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78881614509582,-73.97413547921235,L0_X9_Y1,Heavy Quadcopter,6.209438777285663,400.0
FP000140,DP1,01:00:34,3634,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.792140646834405,-73.94404244436902,L0_X13_Y6,Heavy Quadcopter,9.325988063079517,400.0
FP000141,DP1,01:08:33,4113,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.768374218531434,-73.98444355756025,L0_X3_Y2,Heavy Quadcopter,2.0571428571450805,400.0
FP000142,DP1,01:05:45,3945,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78464782082952,-73.95534484934042,L0_X10_Y5,Heavy Quadcopter,7.158607229357892,400.0
FP000143,DP1,01:39:09,5949,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79085535727815,-73.9505411037534,L0_X12_Y5,Heavy Quadcopter,8.481351274170525,400.0
FP000144,DP1,01:32:23,5543,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.785933209920714,-73.94884650730775,L0_X11_Y6,Heavy Quadcopter,8.025357662637518,400.0
FP000145,DP1,01:51:12,6672,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.780790485707186,-73.97484066310983,L0_X7_Y2,Heavy Quadcopter,4.800000000002057,400.0
