FlightPlanID,DronePortID,ETD,ETD_Seconds,OriginLat,OriginLon,OriginNodeID,DestinationLat,DestinationLon,DestinationNodeID,DroneModel,EstimatedFlightTime,Ceiling
FP000028,DP2,00:12:19,739,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76602401683185,-73.9697506999255,L0_X4_Y5,Heavy Quadcopter,6.891139376358177,400.0
FP000029,DP1,00:12:21,741,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.793205956564435,-73.96523417800812,L0_X11_Y2,Heavy Quadcopter,7.542857142857964,400.0
FP000030,DP1,00:13:36,816,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79373766726678,-73.9758314478714,L0_X10_Y0,Heavy Quadcopter,6.992941029544271,400.0
FP000031,DP1,00:14:39,879,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.80069906758288,-73.95392989998119,L0_X14_Y3,Heavy Quadcopter,9.624362808310853,400.0
FP000032,DP1,00:15:35,935,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.802517036734244,-73.95802695620101,L0_X14_Y2,Heavy Quadcopter,9.60000000000167,400.0
FP000033,DP1,00:16:07,967,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75542541208789,-73.98344764387868,L0_X0_Y4,Heavy Quadcopter,1.3714285714263812,400.0
FP000034,DP1,00:16:33,993,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.776621681093886,-73.95605091806061,L0_X8_Y6,Heavy Quadcopter,6.132527625726183,400.0
FP000035,DP1,00:16:51,1011,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77768649354284,-73.97724172324111,L0_X6_Y2,Heavy Quadcopter,4.11428571428537,400.0
FP000036,DP2,00:16:59,1019,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79577730984451,-73.95223556801028,L0_X13_Y4,Heavy Quadcopter,1.5323870101577708,400.0
FP000037,DP1,00:17:56,1076,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78903695328138,-73.94644458811004,L0_X12_Y6,Heavy Quadcopter,8.672946754779202,400.0
FP000038,DP2,00:18:03,1083,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79267361637135,-73.95463784350675,L0_X12_Y4,Heavy Quadcopter,1.9386776205553877,400.0
FP000039,DP2,00:19:09,1149,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.803048896677566,-73.96862450477941,L0_X13_Y0,Heavy Quadcopter,4.16838274210332,400.0
FP000040,DP1,00:19:35,1175,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79941339317149,-73.96042958812363,L0_X13_Y2,Heavy Quadcopter,8.914285714286548,400.0
FP000041,DP2,00:19:58,1198,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79010216354035,-73.96763613605397,L0_X10_Y2,Heavy Quadcopter,3.8775363510885668,400.0
FP000042,DP2,00:20:31,1231,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79138798729329,-73.96113692414926,L0_X11_Y3,Heavy Quadcopter,2.9080843457177776,400.0
FP000043,DP1,00:21:26,1286,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77533614275213,-73.9625487842263,L0_X7_Y5,Heavy Quadcopter,5.221802911625556,400.0
FP000044,DP1,00:22:07,1327,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79085535727815,-73.9505411037534,L0_X12_Y5,Heavy Quadcopter,8.481351274170525,400.0
FP000045,DP2,00:22:19,1339,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78903695328138,-73.94644458811004,L0_X12_Y6,Heavy Quadcopter,1.3714285714295593,400.0
FP000046,DP2,00:22:38,1358,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.794491730543776,-73.95873480737892,L0_X12_Y3,Heavy Quadcopter,2.4710988094644297,400.0
FP000047,DP1,00:22:53,1373,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76034781706346,-73.98514574781025,L0_X1_Y3,Heavy Quadcopter,0.969678510143508,400.0
FP000048,DP2,00:23:49,1429,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77041374635636,-73.96085273661522,L0_X6_Y6,Heavy Quadcopter,5.485714285715877,400.0
FP000049,DP1,00:24:01,1441,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77276448219434,-73.97554491041676,L0_X5_Y3,Heavy Quadcopter,3.4963763182705883,400.0
FP000050,DP2,00:24:02,1442,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77094636783194,-73.97144748596789,L0_X5_Y4,Heavy Quadcopter,6.321528780485157,400.0
FP000051,DP2,00:25:51,1551,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79063382450314,-73.97823331301397,L0_X9_Y0,Heavy Quadcopter,5.3535328312984705,400.0
FP000052,DP2,00:27:20,1640,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79502378088036,-73.96933165600414,L0_X11_Y1,Heavy Quadcopter,3.9963619292341708,400.0
FP000053,DP2,00:27:23,1643,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.802517036734244,-73.95802695620101,L0_X14_Y2,Heavy Quadcopter,2.741063235157189,400.0
FP000054,DP2,00:27:44,1664,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79138798729329,-73.96113692414926,L0_X11_Y3,Heavy Quadcopter,2.9080843457177776,400.0
FP000055,DP1,00:27:53,1673,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75852970266277,-73.98104806062648,L0_X1_Y4,Heavy Quadcopter,1.53318918906723,400.0
FP000056,DP1,00:27:59,1679,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77019204302611,-73.98854156169558,L0_X3_Y1,Heavy Quadcopter,2.168449347446177,400.0
FP000057,DP1,00:28:10,1690,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77329618442839,-73.98614110886417,L0_X4_Y1,Heavy Quadcopter,2.8273034962846886,400.0
FP000058,DP1,00:28:24,1704,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78571225250854,-73.9765370540152,L0_X8_Y1,Heavy Quadcopter,5.528437087555581,400.0
FP000059,DP2,00:30:22,1822,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77458245161872,-73.97964255899865,L0_X5_Y2,Heavy Quadcopter,6.752540040743454,400.0
FP000060,DP1,00:30:51,1851,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75360715276483,-73.97935011519063,L0_X0_Y5,Heavy Quadcopter,2.0571428571416197,400.0
FP000061,DP2,00:31:37,1897,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.780790485707186,-73.97484066310983,L0_X7_Y2,Heavy Quadcopter,5.527293101703538,400.0
FP000062,DP1,00:32:14,1934,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75981568421803,-73.97455085584699,L0_X2_Y5,Heavy Quadcopter,2.472111579891797,400.0
FP000063,DP1,00:33:37,2017,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78025834443931,-73.9642447000679,L0_X8_Y4,Heavy Quadcopter,5.654296319004053,400.0
FP000064,DP2,00:34:19,2059,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.765270027388475,-73.9868437204482,L0_X2_Y2,Heavy Quadcopter,8.672865733584786,400.0
FP000065,DP1,00:34:42,2082,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78956987308414,-73.95703989441876,L0_X11_Y4,Heavy Quadcopter,7.666266720294219,400.0
FP000066,DP2,00:35:03,2103,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75542541208789,-73.98344764387868,L0_X0_Y4,Heavy Quadcopter,9.697084039889454,400.0
FP000067,DP2,00:36:13,2173,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78260831013804,-73.97893840433984,L0_X7_Y1,Heavy Quadcopter,5.897303965630546,400.0
FP000068,DP2,00:36:16,2176,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.798127524057385,-73.96692940751481,L0_X12_Y1,Heavy Quadcopter,3.690543002334068,400.0
FP000069,DP1,00:36:20,2180,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.782829416762496,-73.95124820200411,L0_X10_Y6,Heavy Quadcopter,7.384655303991854,400.0
FP000070,DP2,00:36:56,2216,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78881614509582,-73.97413547921235,L0_X9_Y1,Heavy Quadcopter,4.847033639392132,400.0
FP000071,DP2,00:37:04,2224,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.80123121741077,-73.96452693437932,L0_X13_Y1,Heavy Quadcopter,3.4942402274490187,400.0
FP000072,DP1,00:37:06,2226,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.802517036734244,-73.95802695620101,L0_X14_Y2,Heavy Quadcopter,9.60000000000167,400.0
FP000073,DP1,00:38:47,2327,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.80069906758288,-73.95392989998119,L0_X14_Y3,Heavy Quadcopter,9.624362808310853,400.0
FP000074,DP2,00:40:56,2456,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77768649354284,-73.97724172324111,L0_X6_Y2,Heavy Quadcopter,6.132183864272275,400.0
FP000075,DP1,00:41:22,2482,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.776621681093886,-73.95605091806061,L0_X8_Y6,Heavy Quadcopter,6.132527625726183,400.0
FP000076,DP2,00:41:52,2512,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77844008521837,-73.96014769700768,L0_X8_Y5,Heavy Quadcopter,4.170805548508739,400.0
FP000077,DP1,00:42:37,2557,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75981568421803,-73.97455085584699,L0_X2_Y5,Heavy Quadcopter,2.472111579891797,400.0
FP000078,DP1,00:42:57,2577,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.767087851891134,-73.99094179025853,L0_X2_Y1,Heavy Quadcopter,1.5333323993223547,400.0
FP000079,DP1,00:43:53,2633,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.782829416762496,-73.95124820200411,L0_X10_Y6,Heavy Quadcopter,7.384655303991854,400.0
FP000080,DP2,00:47:51,2871,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79063382450314,-73.97823331301397,L0_X9_Y0,Heavy Quadcopter,5.3535328312984705,400.0
FP000081,DP2,00:48:11,2891,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77094636783194,-73.97144748596789,L0_X5_Y4,Heavy Quadcopter,6.321528780485157,400.0
FP000082,DP2,00:48:51,2931,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.80615254015405,-73.96622174105397,L0_X14_Y0,Heavy Quadcopter,4.111594606593951,400.0
FP000083,DP2,00:48:58,2938,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.764738134693616,-73.97624822171096,L0_X3_Y4,Heavy Quadcopter,7.666106361717114,400.0
FP000084,DP2,00:49:10,2950,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76034781706346,-73.98514574781025,L0_X1_Y3,Heavy Quadcopter,9.14798640615646,400.0
FP000085,DP1,00:49:13,2953,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77094636783194,-73.97144748596789,L0_X5_Y4,Heavy Quadcopter,3.692446577063795,400.0
FP000086,DP2,00:49:35,2975,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79395905079124,-73.94813889413503,L0_X13_Y5,Heavy Quadcopter,0.9693161728902376,400.0
FP000087,DP1,00:50:48,3048,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77041374635636,-73.96085273661522,L0_X6_Y6,Heavy Quadcopter,4.944116581935049,400.0
FP000088,DP2,00:51:29,3089,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77405040979117,-73.9690467816812,L0_X6_Y4,Heavy Quadcopter,5.654078885782385,400.0
FP000089,DP1,00:51:31,3091,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.782829416762496,-73.95124820200411,L0_X10_Y6,Heavy Quadcopter,7.384655303991854,400.0
FP000090,DP2,00:51:37,3097,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.783362237108015,-73.96184332265736,L0_X9_Y4,Heavy Quadcopter,3.6921135910286615,400.0
FP000091,DP2,00:51:39,3099,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.780790485707186,-73.97484066310983,L0_X7_Y2,Heavy Quadcopter,5.527293101703538,400.0
FP000092,DP2,00:52:47,3167,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76034781706346,-73.98514574781025,L0_X1_Y3,Heavy Quadcopter,9.14798640615646,400.0
FP000093,DP1,00:53:21,3201,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78828419423568,-73.96353881635659,L0_X10_Y3,Heavy Quadcopter,6.891247687249204,400.0
FP000094,DP2,00:53:43,3223,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78775161395421,-73.95294308880786,L0_X11_Y5,Heavy Quadcopter,2.1681253167435988,400.0
FP000095,DP1,00:54:22,3262,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78956987308414,-73.95703989441876,L0_X11_Y4,Heavy Quadcopter,7.666266720294219,400.0
FP000096,DP1,00:54:23,3263,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.7999452033641,-73.97102704379611,L0_X12_Y0,Heavy Quadcopter,8.342074305936697,400.0
FP000097,DP1,00:55:42,3342,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78828419423568,-73.96353881635659,L0_X10_Y3,Heavy Quadcopter,6.891247687249204,400.0
FP000098,DP2,00:55:45,3345,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76345205793061,-73.98274587478204,L0_X2_Y3,Heavy Quadcopter,8.481211501312371,400.0
FP000099,DP2,00:56:00,3360,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77276448219434,-73.97554491041676,L0_X5_Y3,Heavy Quadcopter,6.504558184162262,400.0
FP000100,DP2,00:59:10,3550,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.764205612630754,-73.9656536580034,L0_X4_Y6,Heavy Quadcopter,6.8571428571425965,400.0
FP000101,DP1,01:00:32,3632,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76291987538491,-73.97215088997942,L0_X3_Y5,Heavy Quadcopter,2.908899681328683,400.0
FP000102,DP1,01:00:55,3655,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78828419423568,-73.96353881635659,L0_X10_Y3,Heavy Quadcopter,6.891247687249204,400.0
FP000103,DP1,01:01:34,3694,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77533614275213,-73.9625487842263,L0_X7_Y5,Heavy Quadcopter,5.221802911625556,400.0
FP000104,DP1,01:01:35,3695,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.802517036734244,-73.95802695620101,L0_X14_Y2,Heavy Quadcopter,9.60000000000167,400.0
FP000105,DP2,01:01:39,3699,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.80069906758288,-73.95392989998119,L0_X14_Y3,Heavy Quadcopter,2.055797487906709,400.0
FP000106,DP1,01:01:40,3700,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.80069906758288,-73.95392989998119,L0_X14_Y3,Heavy Quadcopter,9.624362808310853,400.0
FP000107,DP2,01:02:19,3739,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77972557381685,-73.95364967224107,L0_X9_Y6,Heavy Quadcopter,3.428571428572747,400.0
FP000108,DP2,01:02:46,3766,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.794491730543776,-73.95873480737892,L0_X12_Y3,Heavy Quadcopter,2.4710988094644297,400.0
FP000109,DP1,01:03:52,3832,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.80615254015405,-73.96622174105397,L0_X14_Y0,Heavy Quadcopter,9.697464402728011,400.0
FP000110,DP2,01:04:35,3875,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76730970436203,-73.96325330943415,L0_X5_Y6,Heavy Quadcopter,6.171428571427307,400.0
FP000111,DP1,01:04:50,3890,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75671144334132,-73.97695059757008,L0_X1_Y5,Heavy Quadcopter,2.168267078335009,400.0
FP000112,DP1,01:05:12,3912,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.784425989596436,-73.98303636971889,L0_X7_Y0,Heavy Quadcopter,4.992075340523203,400.0
FP000113,DP2,01:05:19,3919,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.784425989596436,-73.98303636971889,L0_X7_Y0,Heavy Quadcopter,6.320222467159087,400.0
FP000114,DP2,01:06:18,3978,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76655624908154,-73.98034577756833,L0_X3_Y3,Heavy Quadcopter,7.8177138553984,400.0
FP000115,DP1,01:06:38,3998,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76110147117264,-73.96805378236492,L0_X3_Y6,Heavy Quadcopter,3.4281103242480992,400.0
FP000116,DP2,01:06:42,4002,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.780790485707186,-73.97484066310983,L0_X7_Y2,Heavy Quadcopter,5.527293101703538,400.0
FP000117,DP1,01:07:15,4035,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76291987538491,-73.97215088997942,L0_X3_Y5,Heavy Quadcopter,2.908899681328683,400.0
FP000118,DP1,01:08:50,4130,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.780790485707186,-73.97484066310983,L0_X7_Y2,Heavy Quadcopter,4.800000000002057,400.0
FP000119,DP1,01:09:36,4176,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75360715276483,-73.97935011519063,L0_X0_Y5,Heavy Quadcopter,2.0571428571416197,400.0
FP000120,DP1,01:10:15,4215,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78025834443931,-73.9642447000679,L0_X8_Y4,Heavy Quadcopter,5.654296319004053,400.0
FP000121,DP1,01:10:48,4248,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77844008521837,-73.96014769700768,L0_X8_Y5,Heavy Quadcopter,5.858295665222202,400.0
FP000122,DP1,01:11:40,4300,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76655624908154,-73.98034577756833,L0_X3_Y3,Heavy Quadcopter,2.1683278262141794,400.0
FP000123,DP2,01:11:56,4316,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.80069906758288,-73.95392989998119,L0_X14_Y3,Heavy Quadcopter,2.055797487906709,400.0
FP000124,DP2,01:12:19,4339,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.782076458739475,-73.96834192725004,L0_X8_Y3,Heavy Quadcopter,4.599051987287635,400.0
FP000125,DP1,01:12:53,4373,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75178874853821,-73.97525281062195,L0_X0_Y6,Heavy Quadcopter,2.742857142855543,400.0
FP000126,DP1,01:13:47,4427,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78699832071604,-73.97003786955823,L0_X9_Y2,Heavy Quadcopter,6.171428571430029,400.0
FP000127,DP1,01:14:15,4455,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78154397791421,-73.95774638539304,L0_X9_Y5,Heavy Quadcopter,6.504801204235317,400.0
FP000128,DP2,01:14:18,4458,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76110147117264,-73.96805378236492,L0_X3_Y6,Heavy Quadcopter,7.5428571428586535,400.0
FP000129,DP1,01:15:27,4527,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.765270027388475,-73.9868437204482,L0_X2_Y2,Heavy Quadcopter,1.3714285714289074,400.0
FP000130,DP2,01:16:17,4577,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78260831013804,-73.97893840433984,L0_X7_Y1,Heavy Quadcopter,5.897303965630546,400.0
FP000131,DP2,01:16:19,4579,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79630969977819,-73.96283199537866,L0_X12_Y2,Heavy Quadcopter,3.064888516655242,400.0
FP000132,DP2,01:16:29,4589,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.80433486093038,-73.96212423655568,L0_X14_Y1,Heavy Quadcopter,3.426328941387082,400.0
FP000133,DP2,01:16:43,4603,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77094636783194,-73.97144748596789,L0_X5_Y4,Heavy Quadcopter,6.321528780485157,400.0
FP000134,DP2,01:16:56,4616,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77405040979117,-73.9690467816812,L0_X6_Y4,Heavy Quadcopter,5.654078885782385,400.0
FP000135,DP1,01:16:59,4619,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76345205793061,-73.98274587478204,L0_X2_Y3,Heavy Quadcopter,1.533217827468845,400.0
FP000136,DP2,01:18:01,4681,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75489303911629,-73.97285335863229,L0_X1_Y6,Heavy Quadcopter,8.914285714285874,400.0
FP000137,DP1,01:18:36,4716,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75799727999779,-73.97045368256057,L0_X2_Y6,Heavy Quadcopter,3.0662638322053377,400.0
FP000138,DP2,01:19:02,4742,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78956987308414,-73.95703989441876,L0_X11_Y4,Heavy Quadcopter,2.4716674619200356,400.0
FP000139,DP2,01:19:03,4743,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.782076458739475,-73.96834192725004,L0_X8_Y3,Heavy Quadcopter,4.599051987287635,400.0
FP000140,DP1,01:19:23,4763,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78881614509582,-73.97413547921235,L0_X9_Y1,Heavy Quadcopter,6.209438777285663,400.0
FP000141,DP1,01:19:34,4774,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76163394353471,-73.97864825325121,L0_X2_Y4,Heavy Quadcopter,1.9393117363482997,400.0
FP000142,DP1,01:21:29,4889,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.80615254015405,-73.96622174105397,L0_X14_Y0,Heavy Quadcopter,9.697464402728011,400.0
FP000143,DP2,01:21:56,4916,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.7919199878898,-73.97173367988933,L0_X10_Y1,Heavy Quadcopter,4.388862930100404,400.0
FP000144,DP2,01:22:03,4923,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.802517036734244,-73.95802695620101,L0_X14_Y2,Heavy Quadcopter,2.741063235157189,400.0
FP000145,DP1,01:22:24,4944,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.785933209920714,-73.94884650730775,L0_X11_Y6,Heavy Quadcopter,8.025357662637518,400.0
