FlightPlanID,DronePortID,ETD,ETD_Seconds,OriginLat,OriginLon,OriginNodeID,DestinationLat,DestinationLon,DestinationNodeID,DroneModel,EstimatedFlightTime,Ceiling
FP000018,DP1,00:15:47,947,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76912810854876,-73.96735028564328,L0_X5_Y5,Heavy Quadcopter,3.9979551270177858,400.0
FP000019,DP1,00:34:54,2094,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77821795558456,-73.9878385285967,L0_X5_Y0,Heavy Quadcopter,3.6926844308165516,400.0
FP000020,DP1,00:31:59,1919,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77041374635636,-73.96085273661522,L0_X6_Y6,Heavy Quadcopter,4.944116581935049,400.0
FP000021,DP1,00:07:32,452,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77094636783194,-73.97144748596789,L0_X5_Y4,Heavy Quadcopter,3.692446577063795,400.0
FP000022,DP1,00:04:23,263,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.793205956564435,-73.96523417800812,L0_X11_Y2,Heavy Quadcopter,7.542857142857964,400.0
FP000023,DP1,00:02:54,174,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76034781706346,-73.98514574781025,L0_X1_Y3,Heavy Quadcopter,0.969678510143508,400.0
FP000024,DP1,00:23:03,1383,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.797062694483365,-73.94573645991079,L0_X14_Y5,Heavy Quadcopter,9.817464744835032,400.0
FP000025,DP2,00:29:37,1777,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75360715276483,-73.97935011519063,L0_X0_Y5,Heavy Quadcopter,9.624267009897338,400.0
FP000026,DP2,00:31:08,1868,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78775161395421,-73.95294308880786,L0_X11_Y5,Heavy Quadcopter,2.1681253167435988,400.0
FP000027,DP2,00:20:36,1236,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77640027608788,-73.98374043172238,L0_X5_Y1,Heavy Quadcopter,7.058631988870252,400.0
FP000028,DP2,00:55:31,3331,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.767087851891134,-73.99094179025853,L0_X2_Y1,Heavy Quadcopter,8.913275704495147,400.0
FP000029,DP2,00:54:46,3286,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77276448219434,-73.97554491041676,L0_X5_Y3,Heavy Quadcopter,6.504558184162262,400.0
FP000030,DP2,00:20:49,1249,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77458245161872,-73.97964255899865,L0_X5_Y2,Heavy Quadcopter,6.752540040743454,400.0
FP000031,DP2,00:54:23,3263,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.773517738603694,-73.95845193950468,L0_X7_Y6,Heavy Quadcopter,4.799999999998372,400.0
FP000032,DP2,00:54:50,3290,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79630969977819,-73.96283199537866,L0_X12_Y2,Heavy Quadcopter,3.064888516655242,400.0
FP000033,DP2,00:58:21,3501,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76110147117264,-73.96805378236492,L0_X3_Y6,Heavy Quadcopter,7.5428571428586535,400.0
FP000034,DP2,00:42:18,2538,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78389442810161,-73.97243937856285,L0_X8_Y2,Heavy Quadcopter,4.943548043922904,400.0
FP000035,DP2,00:31:02,1862,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77821795558456,-73.9878385285967,L0_X5_Y0,Heavy Quadcopter,7.415641763754645,400.0
FP000036,DP2,00:12:56,776,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76580129056852,-73.99744015421345,L0_X1_Y0,Heavy Quadcopter,9.816807101207598,400.0
FP000037,DP2,00:25:20,1520,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79630969977819,-73.96283199537866,L0_X12_Y2,Heavy Quadcopter,3.064888516655242,400.0
FP000038,DP2,00:20:44,1244,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77586852413602,-73.97314414039505,L0_X6_Y3,Heavy Quadcopter,5.8580033307049195,400.0
FP000039,DP2,00:38:54,2334,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79577730984451,-73.95223556801028,L0_X13_Y4,Heavy Quadcopter,1.5323870101577708,400.0
FP000040,DP2,00:32:22,1942,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76966039050614,-73.97794545612722,L0_X4_Y3,Heavy Quadcopter,7.158404813362044,400.0
FP000041,DP2,00:35:37,2137,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.802517036734244,-73.95802695620101,L0_X14_Y2,Heavy Quadcopter,2.741063235157189,400.0
FP000042,DP2,00:23:38,1418,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79941339317149,-73.96042958812363,L0_X13_Y2,Heavy Quadcopter,2.8254699728649824,400.0
FP000043,DP2,00:12:28,748,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78464782082952,-73.95534484934042,L0_X10_Y5,Heavy Quadcopter,2.827008384352924,400.0
FP000044,DP2,00:01:29,89,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75671144334132,-73.97695059757008,L0_X1_Y5,Heavy Quadcopter,8.940426435097228,400.0
FP000045,DP2,00:29:38,1778,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75671144334132,-73.97695059757008,L0_X1_Y5,Heavy Quadcopter,8.940426435097228,400.0
FP000046,DP2,00:19:12,1152,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.7999452033641,-73.97102704379611,L0_X12_Y0,Heavy Quadcopter,4.334285094357918,400.0
FP000047,DP2,00:57:07,3427,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79759542397701,-73.95633246600357,L0_X13_Y3,Heavy Quadcopter,2.16705150899536,400.0
FP000048,DP2,00:15:03,903,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78956987308414,-73.95703989441876,L0_X11_Y4,Heavy Quadcopter,2.4716674619200356,400.0
FP000049,DP1,01:39:21,5961,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.78025834443931,-73.9642447000679,L0_X8_Y4,Heavy Quadcopter,5.654296319004053,400.0
FP000050,DP1,01:22:18,4938,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79759542397701,-73.95633246600357,L0_X13_Y3,Heavy Quadcopter,8.940524650611552,400.0
FP000051,DP1,01:11:27,4287,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.792140646834405,-73.94404244436902,L0_X13_Y6,Heavy Quadcopter,9.325988063079517,400.0
FP000052,DP1,01:01:50,3710,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.77094636783194,-73.97144748596789,L0_X5_Y4,Heavy Quadcopter,3.692446577063795,400.0
FP000053,DP1,01:04:56,3896,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76110147117264,-73.96805378236492,L0_X3_Y6,Heavy Quadcopter,3.4281103242480992,400.0
FP000054,DP1,01:48:40,6520,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.798127524057385,-73.96692940751481,L0_X12_Y1,Heavy Quadcopter,8.25712533479149,400.0
FP000055,DP1,01:23:35,5015,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79759542397701,-73.95633246600357,L0_X13_Y3,Heavy Quadcopter,8.940524650611552,400.0
FP000056,DP1,01:51:43,6703,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79684146022382,-73.97342935814612,L0_X11_Y0,Heavy Quadcopter,7.6665187604987475,400.0
FP000057,DP1,01:18:33,4713,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79502378088036,-73.96933165600414,L0_X11_Y1,Heavy Quadcopter,7.5739937292410815,400.0
FP000058,DP1,01:27:39,5259,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.793205956564435,-73.96523417800812,L0_X11_Y2,Heavy Quadcopter,7.542857142857964,400.0
FP000059,DP1,01:35:39,5739,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79759542397701,-73.95633246600357,L0_X13_Y3,Heavy Quadcopter,8.940524650611552,400.0
FP000060,DP1,01:49:53,6593,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.797062694483365,-73.94573645991079,L0_X14_Y5,Heavy Quadcopter,9.817464744835032,400.0
FP000061,DP1,01:42:17,6137,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.794491730543776,-73.95873480737892,L0_X12_Y3,Heavy Quadcopter,8.256997683932571,400.0
FP000062,DP1,01:43:02,6182,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.798127524057385,-73.96692940751481,L0_X12_Y1,Heavy Quadcopter,8.25712533479149,400.0
FP000063,DP1,01:22:10,4930,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79138798729329,-73.96113692414926,L0_X11_Y3,Heavy Quadcopter,7.5738661619226475,400.0
FP000064,DP1,01:42:42,6162,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.778972516321105,-73.97074314602013,L0_X7_Y3,Heavy Quadcopter,4.848637107897263,400.0
FP000065,DP1,01:53:43,6823,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79267361637135,-73.95463784350675,L0_X12_Y4,Heavy Quadcopter,8.341821619477306,400.0
FP000066,DP1,01:16:02,4562,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.764738134693616,-73.97624822171096,L0_X3_Y4,Heavy Quadcopter,2.4721648590523317,400.0
FP000067,DP1,01:38:16,5896,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.768905531421304,-73.99504008422177,L0_X2_Y0,Heavy Quadcopter,1.9394928829922815,400.0
FP000068,DP1,01:34:07,5647,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.79085535727815,-73.9505411037534,L0_X12_Y5,Heavy Quadcopter,8.481351274170525,400.0
FP000069,DP1,01:06:43,4003,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.762697,-73.99984,L0_X0_Y0,Heavy Quadcopter,1.3714285714296819,400.0
FP000070,DP1,01:57:51,7071,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.76034781706346,-73.98514574781025,L0_X1_Y3,Heavy Quadcopter,0.969678510143508,400.0
FP000071,DP1,01:15:42,4542,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.767087851891134,-73.99094179025853,L0_X2_Y1,Heavy Quadcopter,1.5333323993223547,400.0
FP000072,DP1,01:00:29,3629,40.75906149595441,-73.99164337364796,L0_X0_Y2,40.75489303911629,-73.97285335863229,L0_X1_Y6,Heavy Quadcopter,2.827086048503582,400.0
FP000073,DP2,01:53:08,6788,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76110147117264,-73.96805378236492,L0_X3_Y6,Heavy Quadcopter,7.5428571428586535,400.0
FP000074,DP2,01:56:37,6997,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77586852413602,-73.97314414039505,L0_X6_Y3,Heavy Quadcopter,5.8580033307049195,400.0
FP000075,DP2,01:57:24,7044,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76216578652611,-73.98924365913014,L0_X1_Y2,Heavy Quadcopter,9.325950389288833,400.0
FP000076,DP2,01:05:36,3936,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75906149595441,-73.99164337364796,L0_X0_Y2,Heavy Quadcopter,9.983411713321875,400.0
FP000077,DP2,01:40:23,6023,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.784425989596436,-73.98303636971889,L0_X7_Y0,Heavy Quadcopter,6.320222467159087,400.0
FP000078,DP2,01:22:42,4962,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77223215052555,-73.96494964709085,L0_X6_Y5,Heavy Quadcopter,5.528190851432364,400.0
FP000079,DP2,01:50:55,6655,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79502378088036,-73.96933165600414,L0_X11_Y1,Heavy Quadcopter,3.9963619292341708,400.0
FP000080,DP2,01:40:03,6003,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79630969977819,-73.96283199537866,L0_X12_Y2,Heavy Quadcopter,3.064888516655242,400.0
FP000081,DP2,01:51:06,6666,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.76966039050614,-73.97794545612722,L0_X4_Y3,Heavy Quadcopter,7.158404813362044,400.0
FP000082,DP2,01:51:01,6661,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77533614275213,-73.9625487842263,L0_X7_Y5,Heavy Quadcopter,4.848510330569332,400.0
FP000083,DP2,01:42:25,6145,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78699832071604,-73.97003786955823,L0_X9_Y2,Heavy Quadcopter,4.38939331075884,400.0
FP000084,DP2,01:11:46,4306,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.764205612630754,-73.9656536580034,L0_X4_Y6,Heavy Quadcopter,6.8571428571425965,400.0
FP000085,DP2,01:02:47,3767,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.79373766726678,-73.9758314478714,L0_X10_Y0,Heavy Quadcopter,4.942517255887983,400.0
FP000086,DP2,01:24:51,5091,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75906149595441,-73.99164337364796,L0_X0_Y2,Heavy Quadcopter,9.983411713321875,400.0
FP000087,DP2,01:00:14,3614,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.802517036734244,-73.95802695620101,L0_X14_Y2,Heavy Quadcopter,2.741063235157189,400.0
FP000088,DP2,01:09:26,4166,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75906149595441,-73.99164337364796,L0_X0_Y2,Heavy Quadcopter,9.983411713321875,400.0
FP000089,DP2,01:48:25,6505,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78881614509582,-73.97413547921235,L0_X9_Y1,Heavy Quadcopter,4.847033639392132,400.0
FP000090,DP2,01:25:06,5106,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.75542541208789,-73.98344764387868,L0_X0_Y4,Heavy Quadcopter,9.697084039889454,400.0
FP000091,DP2,01:10:21,4221,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.78571225250854,-73.9765370540152,L0_X8_Y1,Heavy Quadcopter,5.354041512353062,400.0
FP000092,DP2,01:59:13,7153,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77405040979117,-73.9690467816812,L0_X6_Y4,Heavy Quadcopter,5.654078885782385,400.0
FP000093,DP2,01:31:07,5467,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.773517738603694,-73.95845193950468,L0_X7_Y6,Heavy Quadcopter,4.799999999998372,400.0
FP000094,DP2,01:19:24,4764,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.80615254015405,-73.96622174105397,L0_X14_Y0,Heavy Quadcopter,4.111594606593951,400.0
FP000095,DP2,01:55:00,6900,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77200972254831,-73.99263978998303,L0_X3_Y0,Heavy Quadcopter,8.590687165626704,400.0
FP000096,DP2,01:43:15,6195,40.79524429056968,-73.94164007604267,L0_X14_Y6,40.77821795558456,-73.9878385285967,L0_X5_Y0,Heavy Quadcopter,7.415641763754645,400.0
